bbl,property_id,address,NAME,block,lot,Postal Code,latitude,longitude,ownername,bldgclass,yearbuilt,yearalter1,numfloors,unitstotal,Occupancy,Height Roof,Property GFA - Self-Reported (ft²),bldgarea,conditioned_office_sqft,Office - Gross Floor Area (ft²),officearea,Office - Weekly Operating Hours,Office - Number of Workers on Main Shift,ClosestIAQSensorSite,DistanceToClosestSensor_ft,DistanceToClosestSensor_miles,DOITT_ID,OBJECTID,the_geom,SHAPE_AREA,Feature Code,Length,Geometry Source
1012850021,3553738,"437 Madison Ave, New York, NY 10022",I.T.T. American Building,1285,21,10022,40.7573701,-73.9753936,WILLIAM KAUFMAN ORGANIZATION,O4,1967,0,39,102,50,506.12,793990,836660,534889.7673,783951,788630,37.88,181.53,Queensboro Bridge,3452.5,0.66,125896,844079,"MULTIPOLYGON (((-73.975215508906 40.757090535806, -73.975232479361 40.757067103806, -73.975352303764 40.757117285846, -73.975645392939 40.757240028508, -73.975787351496 40.757299479168, -73.97576295229 40.757333167341, -73.975646253293 40.757494295344, -73.975524588058 40.757662279517, -73.975209239389 40.75753021424, -73.975124399562 40.75749468453, -73.974969712633 40.757429902001, -73.975009164614 40.757375431801, -73.975101630128 40.757247766483, -73.975215508906 40.757090535806)))",4292.207031,2100,262.7877234,Photogrammetric
1009980012,10439371,"145 W 45th St, New York, NY 10036",550 Stewart Acquisition LLC/145 HF Realty Assoc - 145W45,998,12,10036,40.757679,-73.984302,Samson Management,O6,1911,1989,12,85,100,167,76660,76660,65372,65372,69460,65,258,Midtown-DOT,1923.3,0.37,487126,65276,"MULTIPOLYGON (((-73.984471429084 40.757618504942, -73.984427397474 40.757680848175, -73.984322308381 40.757829642399, -73.98419656566 40.757778291925, -73.984103280056 40.757740195829, -73.984104642395 40.757738267135, -73.9842565996 40.75752311319, -73.984385640863 40.757575811203, -73.984475627418 40.757612559472, -73.984471429084 40.757618504942)))",1002.199219,2100,127.7619836,Other (Manual)
1009990003,,"Broadway, New York, NY 10036",Embassy Theatre,999,3,10036,40.7585738,-73.9844317,ACTORS EQUITY HOLDING CORPORATION,O6,1925,0,17,84,100,188.03,246882,236119,191882,191882,220093,62.25,615,Midtown-DOT,2074.4,0.4,262685,823370,"MULTIPOLYGON (((-73.984070447654 40.758579218477, -73.984246314858 40.758337954128, -73.984313213795 40.758366150865, -73.984317745485 40.758368060553, -73.984440914712 40.758419973359, -73.984624568846 40.758497378412, -73.984555593593 40.758592003263, -73.984723506314 40.758662772926, -73.984807596024 40.758698214414, -73.984815131929 40.758701390589, -73.98477044882 40.758762689272, -73.984708240139 40.758848030897, -73.984702332425 40.758845541117, -73.984312140123 40.758681087051, -73.98413734676 40.758607415315, -73.984070447654 40.758579218477)))",2765.609375,2100,243.5045991,Photogrammetric
1012810069,15087395,"553 5 Ave, New York, NY 10017",ATCO - 555 Fifth Avenue,1281,69,10017,40.7556882,-73.9788233,SL GREEN REALTY CORP,O6,1955,1987,19,21,70,201.81,243294,206378,207430,207430,169667,29.48,125.19,Midtown-DOT,3066,0.61,794716,248066,"MULTIPOLYGON (((-73.978508420909 40.755725959002, -73.97864717155 40.755535445054, -73.978668110182 40.755544263081, -73.978705188478 40.75549335266, -73.978933711551 40.755589592969, -73.978974013285 40.755534255266, -73.979120710816 40.755596035007, -73.979139718347 40.755604039441, -73.978923587619 40.75590080219, -73.978913315966 40.755896476984, -73.978508420909 40.755725959002)))",2315.859375,2100,205.3719651,Photogrammetric
1012630034,34012024,"580 5 Ave, New York, NY 10036",580 5th Ave,1263,34,10036,40.7570771,-73.9789816,FORTY SEVENTH FIFTH COMPANY,O4,1927,2014,32,2,100,399.86,391025,373005,365533,365533,353005,70,3200,Midtown-DOT,3215.8,0.61,361498,154409,"MULTIPOLYGON (((-73.979052790839 40.757279283267, -73.97902281235 40.757266704958, -73.979014880212 40.757263377048, -73.978815678326 40.757179794418, -73.978589598515 40.757084933926, -73.978503266731 40.757048710335, -73.978543037816 40.756993902193, -73.978678124426 40.756807740603, -73.97867841232 40.756807343534, -73.979400222927 40.757110204013, -73.979466916143 40.757138186512, -73.979443845782 40.757169980139, -73.979291771357 40.757379554501, -73.979052790839 40.757279283267)))",4061.476563,2100,281.6374529,Photogrammetric
1012790069,25429256,"545 5 Ave, New York, NY 10017",TMG - 545 Fifth Ave,1279,69,10017,40.755068,-73.9792024,COLUMBIA UNIVERSITY,O6,1930,1985,13,41,90,173.9301859,180349,180349,180349,180349,150334,75,325,Midtown-DOT,2850.9,0.59,456945,861685,"MULTIPOLYGON (((-73.978907329724 40.755070076626, -73.979076599827 40.754836151654, -73.979107709182 40.754849168704, -73.979244451244 40.754906386328, -73.979201018829 40.754966410696, -73.979373537012 40.755038597419, -73.979506314331 40.75509415619, -73.979465623428 40.755150390916, -73.979393927567 40.755249473341, -73.979389694381 40.755252254246, -73.979385024361 40.755254597426, -73.979379998045 40.755256463274, -73.979374695968 40.755257822089, -73.979369209319 40.755258650472, -73.979363626919 40.755258934932, -73.979358043504 40.755258670084, -73.978907329724 40.755070076626)))",1965.21875,2100,197.1422497,Photogrammetric
1008000065,2689489,"150 W 25th St, New York, NY 10001",146 West 25th Street,800,65,10001,40.7447879,-73.9938793,DEZER PROPERTIES,O6,1911,1983,12,8,95,152.09,66528,66528,60984,60984,60984,42.04,226,Broadway/35th St,2713.4,0.52,416662,386318,"MULTIPOLYGON (((-73.993707012528 40.744871918514, -73.993758989135 40.744800553475, -73.9938369118 40.74469356125, -73.993878305301 40.744636726166, -73.994055276144 40.744711290194, -73.993931299418 40.744881514639, -73.993883987357 40.744946475599, -73.993707012528 40.744871918514)))",889.6875,2100,124.0205452,Photogrammetric
1013000033,,"730 3 Ave, New York, NY 10017",730 Third Ave,1300,33,10017,40.7531756,-73.9733198,TIAA-CREF,O4,1959,1989,28,8,65,336.1542958,678947,665110,646809,646809,615379,33.58,70,Broadway/35th St,3909.7,0.78,401364,665252,"MULTIPOLYGON (((-73.973586448623 40.753031289246, -73.973415421185 40.75326705725, -73.973246672137 40.753499680053, -73.973241375976 40.753506981024, -73.973176965775 40.753479960779, -73.972797152427 40.753320625382, -73.973091638033 40.752914672695, -73.973141028249 40.752846587071, -73.973147125302 40.752838183171, -73.973591346614 40.753024536576, -73.973589870345 40.753026572281, -73.973586448623 40.753031289246)))",4572.714844,2100,274.8432325,Photogrammetric
1012770027,21312915,"51 E 42nd St, New York, NY 10017",One Vanderbilt,1277,27,10017,40.7529654,-73.9785534,MARITIME INVESTMENT COMPANY,O4,2017,2015,60,5,90,1401,1678135,1678135,1558667,1558667,1639725,65,6916,Broadway/35th St,2673.3,0.51,1284912,114475,"MULTIPOLYGON (((-73.979066084266 40.75287637611, -73.97871342128 40.753357974013, -73.978033346173 40.753069976267, -73.978386013735 40.752588379527, -73.979066084266 40.75287637611)))",7019.210938,2100,335.3245607,Other (Manual)
1012790001,25429255,"531 5 Ave, New York, NY 10017",TMG - 535 Fifth Ave,1279,1,10017,40.7548375,-73.9794263,535-545 FEE LLC,O4,1927,0,36,75,90,392.7706929,332312,332312,332312,332312,321143,60,550,Midtown-DOT,2753.4,0.58,34825,767352,"MULTIPOLYGON (((-73.979107709182 40.754849168704, -73.979282098278 40.754608165477, -73.979410139707 40.754661742398, -73.979724136903 40.754793127818, -73.979506314331 40.75509415619, -73.979373537012 40.755038597419, -73.979201018829 40.754966410696, -73.979244451244 40.754906386328, -73.979107709182 40.754849168704)))",2660.964844,2100,213.3252345,Photogrammetric
1008050019,20036637,"135 W 29th St, New York, NY 10001",Mosery: 135 West 29th Street,805,19,10001,40.7474748,-73.9914286,MFM PROPERTIES,O6,1911,0,12,45,100,150.71,75822,70862,70222,70222,65262,65,163.68,Broadway/35th St,1530.3,0.29,96281,950086,"MULTIPOLYGON (((-73.991259485457 40.747541925808, -73.991308355687 40.747474832768, -73.991415656439 40.747327521553, -73.991605556176 40.747407525736, -73.991580884395 40.747441398288, -73.991449386802 40.747621931146, -73.991259485457 40.747541925808)))",870.3632813,2100,120.3421912,Photogrammetric
1008050003,33639054,"345 7 Ave, New York, NY 10001",345 7th Avenue,805,3,10001,40.7480513,-73.9924138,345 TH AVE LLC,O4,1928,0,25,72,100,318.83,190325,190325,0,190325,183366,40,190,Broadway/35th St,1581.1,0.3,158303,156552,"MULTIPOLYGON (((-73.992355725914 40.748194918638, -73.992274536808 40.748160715593, -73.992280975633 40.748151876654, -73.992274058621 40.748148962151, -73.992207981174 40.74812112485, -73.992234680342 40.74808447064, -73.992254419024 40.748092786344, -73.992283174028 40.748053308272, -73.992263435354 40.748044992572, -73.99227427606 40.74803010883, -73.992291129238 40.748006972347, -73.992358183003 40.747914913541, -73.992376859874 40.747889271057, -73.9926105022 40.747987701723, -73.992435187622 40.748228394804, -73.992355725914 40.748194918638)))",1171.6875,2100,145.3377845,Photogrammetric
1008050017,4408964,"143 W 29th St, New York, NY 10001",143-145 West 29th Street,805,17,10001,40.7475462,-73.9915982,143-145 WEST 29 STREET OWNERS,O6,1912,0,12,42,100,151.66,58292,58292,53692,53692,53692,45,70,Broadway/35th St,1541.3,0.29,353218,769739,"MULTIPOLYGON (((-73.991449386802 40.747621931146, -73.991580884395 40.747441398288, -73.991605556176 40.747407525736, -73.991625983665 40.747416132463, -73.991756669754 40.747471189848, -73.991602693983 40.747682583426, -73.991600500718 40.74768559456, -73.991449386802 40.747621931146)))",692.5898438,2100,110.4612992,Photogrammetric
1008070028,33910481,"119 W 31st St, New York, NY 10001",116 West 32nd Street,807,28,10001,40.7485891,-73.9898549,UNITED ENTERPRISES 116 LLC,O6,1912,1982,16,10,95,225.46,221227,221227,221227,221227,208227,65,400,Broadway/35th St,944.8,0.18,491297,406254,"MULTIPOLYGON (((-73.98957246756 40.748785072317, -73.989769979978 40.748513926858, -73.989918721682 40.748309732143, -73.990030680763 40.748356901403, -73.990132898027 40.748399966113, -73.990138590712 40.748402364649, -73.990104930022 40.748448574849, -73.989792337678 40.748877705478, -73.98957246756 40.748785072317)))",2234.203125,2100,215.5649748,Photogrammetric
1008060058,6272302,"128 W 31st St, New York, NY 10001",Greeley Arcade,806,58,10001,40.7481884,-73.9907716,PENN TOWER LLC,O6,1925,1989,17,47,100,245.82,384655,384655,312453,312453,357655,51.54,260.41,Broadway/35th St,1216.1,0.23,620727,878701,"MULTIPOLYGON (((-73.990723925442 40.748032164662, -73.990799884912 40.747927885807, -73.990826360947 40.747891537175, -73.991135133086 40.748021623289, -73.991044224736 40.748146427345, -73.990965008589 40.748255180719, -73.990792414811 40.748492127199, -73.990728030776 40.748465001486, -73.990737077673 40.748452580629, -73.990483866071 40.74834590222, -73.990474817957 40.748358323057, -73.990404896595 40.748328864393, -73.990602397167 40.748057727394, -73.990685435883 40.748092711607, -73.990697285971 40.748076444916, -73.990692990414 40.748074635452, -73.990723925442 40.748032164662)))",3493.308594,2100,261.9105354,Photogrammetric
1008070001,1463326,"393 7 Ave, New York, NY 10001",PENN 11,807,1,10001,40.7491464,-73.9911721,VORNADO REALTY TRUST,O4,1926,0,26,78,95,392.26,1130528,1103075,1073917.209,1119246.7,1067075,65.37,517.9,Broadway/35th St,1074.4,0.2,661293,775852,"MULTIPOLYGON (((-73.990812181782 40.748904584984, -73.990931517281 40.748740757223, -73.991391414847 40.748934509418, -73.991383803374 40.748944958324, -73.991674809249 40.749067555732, -73.991683512607 40.749055607543, -73.991684834276 40.749053792218, -73.991750313311 40.749081377631, -73.991748183957 40.749084300522, -73.99145505024 40.749486732504, -73.991418854316 40.749536423349, -73.991408521242 40.749550609153, -73.991404068248 40.749556723258, -73.991368278494 40.749541645208, -73.990902859246 40.749345569196, -73.990509383729 40.749179799282, -73.990633425754 40.749009511091, -73.990711722495 40.749042497571, -73.990812181782 40.748904584984)))",8462.535156,2100,390.9813645,Photogrammetric
1007610037,6750847,"555 8 Ave, New York, NY 10018",Shampan Building,761,37,10018,40.7546798,-73.9921387,SLOVER FORMAN INC,O4,1927,1984,23,40,100,285.364555,173618,162260,173618,173618,143146,65,399.32,Midtown-DOT,494.5,0.09,376071,554376,"MULTIPOLYGON (((-73.992154757609 40.754846082607, -73.992197391812 40.754787398657, -73.991881432881 40.754654660323, -73.991969072584 40.754534027537, -73.992285031118 40.754666765632, -73.992300490783 40.754645485919, -73.992325561643 40.754610976617, -73.992404119219 40.754643979047, -73.992346675852 40.754723048637, -73.992233315378 40.754879085153, -73.992154757609 40.754846082607)))",1208.175781,2100,179.310743,Photogrammetric
1007880004,29309448,"580 8 Ave, New York, NY 10018",580 RLTY CORP,788,4,10018,40.7548362,-73.9912075,NY FASHION LINK,O4,1928,1964,20,27,70,256.410424,72649,72649,65649,65649,69649,60,40,Midtown-DOT,234.9,0.04,509589,563736,"MULTIPOLYGON (((-73.991054363707 40.754860587922, -73.991138666304 40.754744802933, -73.991143334047 40.754738392592, -73.991231667309 40.754775583923, -73.991345190579 40.754823381434, -73.991256220496 40.754945576917, -73.991231379872 40.754935118359, -73.991054363707 40.754860587922)))",527.1953125,2100,92.43122508,Photogrammetric
1007890014,29309470,"251 W 39th St, New York, NY 10018",251  west 39th street realty co,789,14,10018,40.7551024,-73.9900524,DEVINE FASHION CORPORATION,O6,1925,0,17,23,65,212.680355,108025,108025,81725,81725,101525,50,125,Midtown-DOT,99.6,0.02,640738,159842,"MULTIPOLYGON (((-73.989983013686 40.755207986826, -73.989921067527 40.755181813635, -73.989862894026 40.755157233738, -73.990018635992 40.754944083276, -73.990164667484 40.755005791266, -73.990253354588 40.755043256229, -73.990097611957 40.755256407005, -73.989983013686 40.755207986826)))",1071.101563,2100,131.439689,Photogrammetric
1007880073,,"250 W 39th St, New York, NY 10018",250 West 39th Street,788,73,10018,40.7547236,-73.9903232,250 W. 39TH STREET LLC,O6,1926,0,17,45,90,242.060407,207895,181921,207895,207895,176921,70,1200,Midtown-DOT,132.9,0.03,389000,125018,"MULTIPOLYGON (((-73.990041899127 40.754764091345, -73.990134401977 40.754637047876, -73.990214791367 40.754526641043, -73.990434881452 40.754619309839, -73.990579833917 40.754680340937, -73.990608004085 40.754692201994, -73.990609258067 40.754692729793, -73.990596827599 40.754709802364, -73.990436367986 40.754930180681, -73.990245928373 40.754849998114, -73.990041899127 40.754764091345)))",2002.027344,2100,180.1788032,Photogrammetric
1007620033,33517519,"575 8 Ave, New York, NY 10018",Baer Bldg,762,33,10018,40.7550311,-73.9918066,OLMSTEAD PROPERTIES,O4,1925,0,23,41,100,306.65052,246547,224400,225045,225045,197400,50,647,Midtown-DOT,381.7,0.07,731819,678994,"MULTIPOLYGON (((-73.991564097847 40.755093713211, -73.991735568936 40.754858580237, -73.992046590644 40.754989737339, -73.991926371446 40.755154590822, -73.991894025588 40.755140950395, -73.99186066 40.755186702727, -73.991842774433 40.75521122943, -73.991564097847 40.755093713211)))",1515.632813,2100,158.20361,Photogrammetric
1010160036,2712470,"1515 Broadway, New York, NY 10036",Minskoff Theatre,1016,36,10036,40.7579291,-73.9864388,SL GREEN REALTY CORP,O4,1970,1990,54,1,100,700.68,2052075,1721814,1880613,1880613,1440374,73.32,191.45,Midtown-DOT,1503.7,0.29,669247,233489,"MULTIPOLYGON (((-73.986701723968 40.758298523028, -73.986624958836 40.75826657863, -73.986612601268 40.758283748026, -73.986593784398 40.758238082126, -73.98635060723 40.758136887232, -73.98629151877 40.758167207427, -73.986287968692 40.758165730176, -73.986277332265 40.7581805089, -73.986124761912 40.758117018527, -73.985840363517 40.757998667462, -73.985875747914 40.757930356785, -73.985825569175 40.757924147043, -73.985790570893 40.757919814905, -73.986072201242 40.757528504162, -73.986132341672 40.75757383114, -73.986187168402 40.757516797927, -73.986314527128 40.757569797949, -73.986644167086 40.757706974562, -73.98660777345 40.757757543607, -73.986848324368 40.757857646253, -73.986880497662 40.757871035029, -73.986924834791 40.757845987115, -73.986929031411 40.757847732771, -73.986921610095 40.757858043613, -73.98701594649 40.757897300997, -73.987035558376 40.757905461782, -73.987030582014 40.757912376201, -73.987008236348 40.757943424901, -73.986990738162 40.757936143243, -73.986947300028 40.757996500989, -73.986969483911 40.758005732777, -73.986911262456 40.758019307596, -73.986778077211 40.758204365999, -73.986819361616 40.758251081728, -73.986807349555 40.75824608255, -73.98674511295 40.758332558114, -73.986692873961 40.758310820204, -73.986701723968 40.758298523028)))",8587.582031,2100,438.8586002,Photogrammetric
1009950005,11809,"1472 Broadway, New York, NY 10036",Conde-Nast,995,5,10036,40.7560214,-73.9857642,BOSTON PROPERTIES,O4,1998,2016,51,2,100,737,1601977,1642675,1539113,1539113,1597675,83.38,312.02,Midtown-DOT,1319.4,0.25,895105,1071063,"MULTIPOLYGON (((-73.985204155588 40.756092729413, -73.98530893998 40.755951049201, -73.985538519276 40.755640629909, -73.985545028394 40.755631828285, -73.985846156267 40.755760608229, -73.985860200261 40.755741619195, -73.985934089302 40.755773217969, -73.986024806872 40.755812014676, -73.986093333265 40.755841320011, -73.986102404416 40.755846467494, -73.986110984023 40.755852086781, -73.986119030645 40.755858149053, -73.986126504026 40.755864625487, -73.986133369829 40.755871482762, -73.986139592534 40.755878689355, -73.986145141361 40.755886208342, -73.986149990264 40.755894003699, -73.986154115566 40.755902036703, -73.986157495959 40.755910268629, -73.986160116058 40.755918658953, -73.986161961659 40.755927166249, -73.986163025666 40.755935749093, -73.986163300981 40.755944365162, -73.986162787615 40.755952973031, -73.986161487942 40.755961529477, -73.986159406709 40.755969993077, -73.986133220262 40.756055261484, -73.986049833911 40.756326777194, -73.98604782766 40.756333320924, -73.986041642224 40.756345900234, -73.986032717895 40.756357497661, -73.986021315271 40.756367773746, -73.986007768365 40.756376426858, -73.986000312945 40.756380063093, -73.985992475127 40.756383204004, -73.985984311757 40.756385824382, -73.985975883234 40.756387907126, -73.985967249959 40.756389434232, -73.985958477064 40.756390396704, -73.985949628499 40.756390787345, -73.985940769398 40.756390602561, -73.985931963708 40.756389843261, -73.98592327656 40.756388515756, -73.985914770716 40.756386629958, -73.985906511305 40.756384199385, -73.985549258789 40.75623594456, -73.985204155588 40.756092729413)))",7155.140625,2100,334.3473814,Other (Manual)
