status,source_CoStar_URL,Tenant,Industry,Floor,SF Occupied,Employees,Move In Date,Exp Date,Page_URL,PropertyID,BBL
OK: row 11 of 13,https://product.costar.com/detail/all-properties/158001/tenant,Rheem Bell & Freeman LLP,Real Estate,Unkwn,500,-,Jul-23,-,https://product.costar.com/detail/all-properties/158001/tenant,158001,1008370058.0
OK: row 12 of 13,https://product.costar.com/detail/all-properties/158001/tenant,Team Elctric Inc & Virtual,,10th,500,-,Apr-22,-,https://product.costar.com/detail/all-properties/158001/tenant,158001,1008370058.0
OK: row 13 of 13,https://product.costar.com/detail/all-properties/158001/tenant,Technology Solutions INC,"Professional, Scientific, and Technical Services",10th,500,-,Apr-22,-,https://product.costar.com/detail/all-properties/158001/tenant,158001,1008370058.0
OK: row 1 of 13,https://product.costar.com/detail/all-properties/158104/tenant,AEDIT,Manufacturing,9th,"5,000",33,Jan-20,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 2 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Bluematrix,Administrative and Support Services,9th,"5,000",-,May-24,Jul-27,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 3 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Grow Therapy,Health Care and Social Assistance,7th,"5,000",-,Mar-22,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 4 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Hotwire Global Communications,"Professional, Scientific, and Technical Services",10th,"5,000",33,Mar-18,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 5 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Kids In The Game,Health Care and Social Assistance,4th,"5,000",28,Oct-21,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 6 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Morphe,Retailer,7th,"5,000",-,Nov-23,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 7 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Octave,Health Care and Social Assistance,6th,"5,000",33,Sep-19,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 8 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Jonathan Kirschenfeld Architect PC,"Professional, Scientific, and Technical Services",5th,"1,500",30,Jan-03,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 9 of 13,https://product.costar.com/detail/all-properties/158104/tenant,ABA Studio,"Professional, Scientific, and Technical Services",5th,"1,000",8,Sep-21,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 10 of 13,https://product.costar.com/detail/all-properties/158104/tenant,"Bodum USA, Inc.",Retailer,GRND,500,18,Nov-23,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 11 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Institutefor Public Architecture,Services,5th,500,-,Mar-25,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 12 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Studio Di Architettura,"Professional, Scientific, and Technical Services",GRND,500,25,Jun-25,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 13 of 13,https://product.costar.com/detail/all-properties/158104/tenant,Razak,"Professional, Scientific, and Technical Services",5th,300,2,Feb-17,-,https://product.costar.com/detail/all-properties/158104/tenant,158104,1008490031.0
OK: row 1 of 6,https://product.costar.com/detail/all-properties/41378/tenant,Door Dash,Transportation and Warehousing,"LL, GRND","6,900",30,Sep-21,-,https://product.costar.com/detail/all-properties/41378/tenant,41378,1008000068.0
OK: row 2 of 6,https://product.costar.com/detail/all-properties/41378/tenant,Michael Howard Studio,Educational Services,10th,"5,600",37,Feb-12,-,https://product.costar.com/detail/all-properties/41378/tenant,41378,1008000068.0
OK: row 3 of 6,https://product.costar.com/detail/all-properties/41378/tenant,Daniel Goldner Architects,"Professional, Scientific, and Technical Services",7th,"2,800",9,Jan-14,-,https://product.costar.com/detail/all-properties/41378/tenant,41378,1008000068.0
OK: row 4 of 6,https://product.costar.com/detail/all-properties/41378/tenant,BC Green Screen Studio,Information,2nd,"2,300",2,Jan-81,-,https://product.costar.com/detail/all-properties/41378/tenant,41378,1008000068.0
OK: row 5 of 6,https://product.costar.com/detail/all-properties/41378/tenant,Stroma Physical Therapy,Health Care and Social Assistance,6th,"1,189",10,Jul-16,-,https://product.costar.com/detail/all-properties/41378/tenant,41378,1008000068.0
OK: row 6 of 6,https://product.costar.com/detail/all-properties/41378/tenant,Lifestyle/trimco,Wholesaler,GRND,500,-,Dec-24,-,https://product.costar.com/detail/all-properties/41378/tenant,41378,1008000068.0
OK: row 1 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Professional Physical Therapy,Health Care and Social Assistance,4th,"6,345",10,Aug-11,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 2 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Prince & Broad Salon,Services,6th,"5,196",15,Sep-16,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 3 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Makeup Forever Academy,Educational Services,3rd,"2,904",6,Mar-13,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 4 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Rea Winter,Services,6th,"1,850",12,Feb-19,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 5 of 11,https://product.costar.com/detail/all-properties/158627/tenant,SoHo Dental Group,Health Care and Social Assistance,5th,"1,800",6,Jun-19,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 6 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Paratus Group,"Professional, Scientific, and Technical Services",1st,"1,650",8,Sep-20,Aug-25,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 7 of 11,https://product.costar.com/detail/all-properties/158627/tenant,ALDO,Retailer,1st,"1,500",15,Feb-18,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 8 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Gallery Max Soho,"Arts, Entertainment, and Recreation",4th,"1,500",1,Dec-19,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 9 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Fit Pregnancy Club,"Arts, Entertainment, and Recreation",3rd,"1,176",7,Nov-17,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 10 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Royal Crospin Corporation,Real Estate,5th,"1,000",2,Apr-03,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 11 of 11,https://product.costar.com/detail/all-properties/158627/tenant,Meixin Finance,Finance and Insurance,6th,500,1,Dec-19,-,https://product.costar.com/detail/all-properties/158627/tenant,158627,1004980011.0
OK: row 1 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Blonde and Co,"Professional, Scientific, and Technical Services",8th,"6,743",50,Jan-17,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 2 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Laregence Inc,Retailer,2nd,"6,743",20,Jun-07,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 3 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Bookspan,"Professional, Scientific, and Technical Services",10th,"6,741",25,Apr-16,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 4 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Soft Lab,"Professional, Scientific, and Technical Services",9th,"3,697",25,Apr-11,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 5 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Ish Entertainment & Ish Digital,Information,7th,"3,593",12,Jan-17,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 6 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Anyline,Manufacturing,9th,"3,046",20,Nov-08,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 7 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Double Dragon Digitalmates Inc,Retailer,GRND,"2,634",2,May-11,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 8 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Classy Jewelry Inc,Wholesaler,GRND,"2,480",3,Apr-15,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 9 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Mayhew Breen Productions,Information,4th,"2,234",5,Dec-13,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 10 of 22,https://product.costar.com/detail/all-properties/160740/tenant,JC Architect P.C.,"Professional, Scientific, and Technical Services",3rd,"2,169",3,Oct-17,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 11 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Ohday Realty Corp,Real Estate,3rd,"1,904",10,Oct-17,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 12 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Nan Lu OMD,Health Care and Social Assistance,12th,"1,253",4,Oct-17,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 13 of 22,https://product.costar.com/detail/all-properties/160740/tenant,ATMA Global Inc,Educational Services,6th,500,-,Oct-22,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 14 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Book Of The Month,,10th,500,-,Oct-22,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 15 of 22,https://product.costar.com/detail/all-properties/160740/tenant,C&U Trading Inc.,,GRND,500,-,Oct-22,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 16 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Fine Curtains,Services,2nd,500,-,Oct-22,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 17 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Goldilocks Media Inc.,,8th,500,-,Oct-22,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 18 of 22,https://product.costar.com/detail/all-properties/160740/tenant,La Regence,Manufacturing,2nd,500,25,Jan-22,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 19 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Linmar Construction,,6th,500,-,Oct-22,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 20 of 22,https://product.costar.com/detail/all-properties/160740/tenant,NYC LA,Services,11th,500,-,Oct-22,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 21 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Studio A & T Inc,"Professional, Scientific, and Technical Services",4th,500,8,Jun-19,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 22 of 22,https://product.costar.com/detail/all-properties/160740/tenant,Sunday Forever,Retailer,6th,500,3,Jun-18,-,https://product.costar.com/detail/all-properties/160740/tenant,160740,1008280067.0
OK: row 1 of 8,https://product.costar.com/detail/all-properties/158165/tenant,Alkemy X,"Arts, Entertainment, and Recreation","5th, 6th","6,350",50,Oct-16,-,https://product.costar.com/detail/all-properties/158165/tenant,158165,1008320034.0
OK: row 2 of 8,https://product.costar.com/detail/all-properties/158165/tenant,Ace Hotel Group,Accommodation and Food Services,12th,"5,000",20,Aug-18,-,https://product.costar.com/detail/all-properties/158165/tenant,158165,1008320034.0
OK: row 3 of 8,https://product.costar.com/detail/all-properties/158165/tenant,Blanton Peale Institute,Services,9th,"5,000",33,Jul-16,-,https://product.costar.com/detail/all-properties/158165/tenant,158165,1008320034.0
OK: row 4 of 8,https://product.costar.com/detail/all-properties/158165/tenant,Nomad Suites,Real Estate,11th,"5,000",-,Apr-16,-,https://product.costar.com/detail/all-properties/158165/tenant,158165,1008320034.0
OK: row 5 of 8,https://product.costar.com/detail/all-properties/158165/tenant,Quietman,"Professional, Scientific, and Technical Services",6th,"3,650",23,Jan-18,-,https://product.costar.com/detail/all-properties/158165/tenant,158165,1008320034.0
OK: row 6 of 8,https://product.costar.com/detail/all-properties/158165/tenant,S Axelrod Co,Retailer,2nd,"2,400",10,Nov-15,-,https://product.costar.com/detail/all-properties/158165/tenant,158165,1008320034.0
OK: row 7 of 8,https://product.costar.com/detail/all-properties/158165/tenant,Hello Banana,,GRND,"1,500",-,Jul-25,-,https://product.costar.com/detail/all-properties/158165/tenant,158165,1008320034.0
OK: row 8 of 8,https://product.costar.com/detail/all-properties/158165/tenant,X Alkemy Inc,"Professional, Scientific, and Technical Services",GRND,500,-,Jan-22,-,https://product.costar.com/detail/all-properties/158165/tenant,158165,1008320034.0
OK: row 1 of 10,https://product.costar.com/detail/all-properties/158016/tenant,Branded Strategic Hospitality,Finance and Insurance,4th,"7,700",51,May-21,-,https://product.costar.com/detail/all-properties/158016/tenant,158016,1008480043.0
OK: row 2 of 10,https://product.costar.com/detail/all-properties/158016/tenant,EMC Presents,"Arts, Entertainment, and Recreation",5th,"7,700",50,Jan-24,Jan-29,https://product.costar.com/detail/all-properties/158016/tenant,158016,1008480043.0
OK: row 3 of 10,https://product.costar.com/detail/all-properties/158016/tenant,"P S Business Management, Inc",Finance and Insurance,9th,"7,000",40,Feb-20,-,https://product.costar.com/detail/all-properties/158016/tenant,158016,1008480043.0
OK: row 4 of 10,https://product.costar.com/detail/all-properties/158016/tenant,Union Square Eye Care,Health Care and Social Assistance,2nd,"7,000",17,Aug-10,-,https://product.costar.com/detail/all-properties/158016/tenant,158016,1008480043.0
