bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD
1007780020,"239 W 28th St, New York, NY 10001",137500,156500,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),503742.1,556616,480747.1,63585,8671,7918,1683,4549,6170,59185,412119,606383,0,0,0,0,0,0,0,0,0,0,0,0,51095.91536,40946.73,48351.41536,60327.95357,73987.81536,132590.3536,243267.4154,204010.2154,179627.6536,105357.3154,77719.45357,59772.31536,256891.9846,232031.47,256891.9846,248605.1464,256891.9846,248605.1464,256891.9846,256891.9846,248605.1464,256891.9846,248605.1464,256891.9846,11233.45,12412.54,10720.66,1417.95,193.36,176.57,37.53,101.44,137.59,1319.83,9190.25,13522.34,0,0,0,0,0,0,0,0,0,0,0,0,1971.233434,1665.237,1729.540199,2222.51981,2908.066365,6257.615086,12161.0556,9794.634625,9021.177098,4037.10817,3038.21096,2217.44049,9910.656566,9436.343,9189.079801,9158.77019,10097.05363,11732.94491,12842.1544,12333.51537,12485.3329,9843.65183,9718.47904,9530.20951
1007780036,"322-326 7Th Ave, New York, NY 10001",74477,87620,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),20374.6,17561.2,32957.2,56116.1,31600,0,0,0,1924.1,11318.7,18421.8,33744.4,0,0,0,0,0,0,0,0,0,0,0,0,316557.085,304119.465,278703.1659,131481.2774,35780.97,89275.17742,142041.87,151036.07,158309.5715,242712.4359,360388.08,417574.82,170453.815,163756.635,166251.5341,196218.2226,202758.83,196218.2226,202758.83,202758.83,169335.8285,168980.5641,194055.12,224847.98,454.35,391.61,734.95,1251.39,704.68,0,0,0,42.91,252.41,410.81,752.5,0,0,0,0,0,0,0,0,0,0,0,0,12022.9395,12135.2855,9825.518545,4831.625344,1427.3595,4252.714352,7164.906116,7301.072752,8007.479637,9259.93459,13860.47,15156.0305,6473.8905,6534.3845,5861.101455,7210.554656,8088.3705,9347.055648,10227.60388,9801.347248,8565.200363,6446.92541,7463.33,8160.9395
1007780043,"330 7 Ave, New York, NY 10001",217084,217084,SC9 Rate I (Standard),SC-2 (Small General Service),SC-2 (Annual Power Service),170895,154170,169053,126682,90299,82140,82295,86926,91366,38371,54436,87826,0,0,0,0,0,0,0,0,0,0,0,0,119581.1467,107424.5067,95155.74667,83357.2,122192.5467,228542.3,437379.2467,346301.0467,236145.4,86141.04667,70742.4,100290.3467,414236.0533,374148.6933,414236.0533,400873.6,414236.0533,400873.6,414236.0533,414236.0533,400873.6,414236.0533,400873.6,414236.0533,3810.96,3437.99,3769.88,2825.01,2013.67,1831.72,1835.18,1938.45,2037.46,855.67,1213.92,1958.52,0,0,0,0,0,0,0,0,0,0,0,0,4530.931057,4283.308756,3341.109533,3021.931496,4731.781647,10667.47433,21683.80622,16477.60247,11768.95776,3267.859543,2731.9635,3659.536599,15695.40894,14918.33124,14544.66047,14532.7885,16040.86835,18711.23567,20536.44378,19710.06753,19978.64224,15714.52046,15481.1265,15115.2334
1007790013,"241 W 29th St, New York, NY 10001",87500,106960,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),1318,1190,1318,1275,68,2,0,0,4,296,458,365,0,0,0,0,0,0,0,0,0,0,0,0,88482.70681,89566.42562,101630.0623,74141.35954,78673.5833,118316.0934,146728.9395,138064.0694,112231.0213,70494.24109,84875.17032,78838.1523,82431.09319,72234.47438,79406.23769,86187.14046,91455.7167,74626.00664,92546.96047,87081.73056,73651.4787,86569.75891,79945.32968,84650.0477,29.39,26.54,29.39,28.43,1.52,0.04,0,0,0.09,6.6,10.21,8.14,0,0,0,0,0,0,0,0,0,0,0,0,3529.077412,3755.574621,3749.874521,2842.956752,3204.92239,5735.827453,7495.41525,6785.796233,5807.786673,2828.687795,3445.745347,3041.723112,3287.712588,3028.835379,2929.875479,3304.853248,3725.62761,3617.782547,4727.61475,4280.033767,3811.353327,3473.742205,3245.604653,3265.956888
1007790017,"231 W 29th St, New York, NY 10001",135323,144323,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217909.1333,217780.6333,189657.5333,49629,57096.63333,88202,106426.6333,106426.6333,199031.9,161407.2333,170781.6,189657.5333,173255.8667,151652.3667,179775.4667,281231,290605.3667,281231,290605.3667,290605.3667,170401.1,186294.7667,176920.4,179775.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8331.235528,8752.313461,6729.977033,1823.019,2239.974909,4166.386743,5348.035361,5128.227125,10032.78996,6194.172364,6660.046239,6993.081536,6624.024472,6094.706539,6379.312967,10330.441,11400.82509,13284.47326,14603.18464,14002.98287,8589.57004,7149.257636,6899.443761,6628.708464
1007790041,"352 7 Ave, New York, NY 10001",121004,127488,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),294790,200593,152261,192556,261230,255606,242366,213352,136063,231490,257031,283351,0,0,0,0,0,0,0,0,0,0,0,0,39900.21,42685.97032,57692.01,43744.69677,69372.41,147323.9968,262906.61,231209.81,160279.4968,76324.61,64393.49677,59616.61,226101.19,204220.4297,226101.19,218807.6032,226101.19,218807.6032,226101.19,226101.19,218807.6032,226101.19,218807.6032,226101.19,6573.82,4473.22,3395.42,4294,5825.43,5700.01,5404.76,4757.75,3034.2,5162.23,5731.79,6318.73,0,0,0,0,0,0,0,0,0,0,0,0,1549.5615,1744.249797,2070.832965,1624.11948,2739.262326,6960.934874,13148.76597,11102.49071,8073.82907,2945.512668,2532.334912,2221.908466,8780.8485,8344.930203,8115.817035,8123.72052,8927.907674,10338.47513,11308.01403,10857.17929,11022.09093,8725.677332,8604.815088,8426.781534
1007790057,"224 W 30th St, New York, NY 10001",132801,147524,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),425,367,392,104,68,29,35,31,31,52,247,325,0,0,0,0,0,0,0,0,0,0,0,0,116941.1469,109068.3389,84115.17267,118630.1468,137204.4213,198240.91,261308.81,226788.17,183553.955,137630.8073,115634.7999,103485.5244,95369.95312,85346.46108,102939.0273,84523.05319,97757.07871,84960.39,111989.49,97194.93,98836.745,90599.29273,91724.90013,98472.57558,9.48,8.18,8.74,2.32,1.52,0.65,0.78,0.69,0.69,1.16,5.51,7.25,0,0,0,0,0,0,0,0,0,0,0,0,4597.248771,4516.560942,3096.13781,4470.636445,5477.683373,9446.192,13151.929,10992.513,9329.333,5385.635918,4622.331594,3932.210222,3749.231229,3534.229058,3789.01219,3185.293555,3902.806627,4048.368,5636.541,4711.077,5023.487,3545.244082,3666.568406,3741.729778
1007790075,"400 8 Ave, New York, NY 10001",70506,75876,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208049.4327,208391.8446,180451.0386,60264.48345,50950.88146,81494.01745,93409.94936,93409.94936,189764.6406,152852.6444,162166.2464,180451.0386,174082.1783,152510.2325,180451.0385,279408.0596,288721.6616,279408.0596,288721.6616,288721.6616,171137.4365,186819.8987,177506.2967,180451.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7960.583556,8381.698098,6409.090002,2211.328226,2000.613,3852.147421,4698.515556,4505.597556,9571.759615,5871.1095,6329.621032,6659.425002,6660.896444,6134.091902,6409.089998,10252.52177,11336.807,13207.36258,14522.68444,13926.39244,8632.200385,7175.8005,6928.368968,6659.424998
1007800010,"251 W 30th St, New York, NY 10001",81972,104199,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44390.2115,32642.162,35862.4115,22227.795,24551.8115,50059.495,96954.1115,83505.1115,70301.995,53626.9115,66605.995,64067.1115,130156.0885,117560.338,130156.0885,125957.505,130156.0885,125957.505,130156.0885,130156.0885,125957.505,130156.0885,125957.505,130156.0885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767.780053,1376.511404,1332.220051,858.0195,1007.371119,2439.311479,4963.66107,4114.258807,3627.994811,2126.970597,2674.872491,2440.741244,5183.289947,4957.488596,4835.049949,4862.1105,5340.358881,6137.688521,6663.46893,6412.731193,6500.145189,5162.299403,5058.407509,4958.508756
1007800013,"247 W 30th St, New York, NY 10001",50747,64625,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),70853.2,65666,65924.2,36477.4,27804.6,25361.6,27565.5,26266.9,24767.6,30117.7,55403,67402.3,0,0,0,0,0,0,0,0,0,0,0,0,57596.04998,58936.59571,48276.69918,22991.93369,19438.63485,31091.36489,35637.49725,35637.49725,51829.99803,38957.34839,42510.64723,48276.69918,88193.71142,78753.73449,89413.63102,106598.9653,110152.2642,106598.9653,110152.2642,110152.2642,85860.33217,90633.55061,87080.25177,89413.63102,1580.03,1464.35,1470.11,813.45,620.04,565.56,614.71,585.75,552.32,671.62,1235.49,1503.07,0,0,0,0,0,0,0,0,0,0,0,0,2326.32877,2503.209152,1823.371038,898.6733871,809.7795,1539.674839,1868.391557,1794.78689,2731.022914,1589.577452,1760.979618,1890.342569,3562.18123,3344.900848,3377.078962,4166.576613,4588.7505,5278.885161,5775.028443,5547.52311,4524.147086,3698.122548,3607.250382,3501.117431
1007800036,"370 7 Ave, New York, NY 10001",282525.55,416321,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),1382232.9,1281037.7,1286074.7,711616.2,542423.2,494763.5,537758.9,512425.1,483175.4,587547.7,1080824.2,1314910.6,0,0,0,0,0,0,0,0,0,0,0,0,557316.47,569217.3374,400325.97,273467.4258,164840.07,351962.7258,478821.17,478821.17,351962.7258,243335.37,351962.7258,478821.17,934093.73,843697.5626,934093.73,903961.6742,934093.73,903961.6742,934093.73,934093.73,903961.6742,934093.73,903961.6742,934093.73,27644.66,25620.75,25721.49,14232.32,10848.46,9895.27,10755.18,10248.5,9663.51,11750.95,21616.48,26298.21,0,0,0,0,0,0,0,0,0,0,0,0,20780.62853,22305.45804,13812.57807,9747.253943,6304.389,16288.38622,23626.31035,22637.39528,17404.48349,9090.94718,13358.59656,17175.15356,34829.50147,33061.29196,32229.34193,32220.08606,35724.871,41834.19378,46090.66965,44161.47472,44700.71651,34897.50282,34309.48344,33505.62644
1007800071,"254 W 31st St, New York, NY 10001",59013,65977,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),173323.3,160634,161265.6,89232.2,68016.4,62040.2,67431.6,64254.9,60587.1,73674.8,135528.5,164881.5,0,0,0,0,0,0,0,0,0,0,0,0,54153.26384,58044.04094,41845.70394,34937.58961,29538.14394,47245.14961,54153.26384,54153.26384,47245.14961,29538.14394,34937.58961,41845.70394,167382.8157,151184.4787,167382.8157,161983.37,167382.8157,161983.37,167382.8157,167382.8157,161983.37,167382.8157,161983.37,167382.8157,3865.11,3582.14,3596.22,1989.88,1516.77,1383.5,1503.72,1432.88,1351.09,1642.95,3022.29,3676.86,0,0,0,0,0,0,0,0,0,0,0,0,2123.584221,2393.036001,1528.380001,1319.379032,1191.441,2280.807743,2775.439331,2663.593776,2430.623549,1166.178,1401.061129,1586.430001,6563.805779,6233.023999,6113.519999,6117.120968,6751.499,7819.912257,8578.630669,8232.926224,8333.566451,6608.342,6495.828871,6345.719999
1007830070,"250 W 34th St, New York, NY 10119",2155372,2336771,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),33083661.1,30661560.7,30782119.5,17032490.1,12982866.6,11842133.7,12871226.1,12264863.6,11564773.6,14062917.9,25869461.1,31472306.1,7364991.951,6829458.756,6072595.769,3967704.732,2350729.866,1697282.503,1866754.703,1668956.81,1383372.775,2566964.724,5271576.245,7589492.367,916481.56,796556.6929,1016550.26,1065327.271,1191955.76,1267141.271,1032705.86,638833.56,220725.671,90135.66,268372.071,304759.86,510768.74,461339.5071,510768.74,494292.329,510768.74,494292.329,510768.74,510768.74,494292.329,510768.74,494292.329,510768.74,578964.07,536577.31,538687.09,298068.58,227200.17,207237.34,225246.46,214635.11,202383.54,246101.06,452715.57,550765.36,357275.76,331297.04,294581.62,192473.36,114033.91,82335.17,90556.27,80961.09,67107.41,124523.46,255724.16,368166.27,56510.39201,57117.80245,61246.56097,62421.08881,82234.36966,158737.5731,123596.3515,78403.3536,27372.95227,6070.7775,17832.78595,17814.57158,31494.07799,33080.75755,30773.51903,28962.24119,35238.51034,61921.08688,61129.84847,62686.0964,61298.89773,34401.0725,32844.73405,29856.70842
1007840041,"450 7 Ave, New York, NY 10123",491253,491253,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),3032.4,2810.4,2821.5,1561.2,1190,1085.5,1179.8,1124.2,1060,1289,2371.2,2884.8,1295660.472,1114504.438,1045532.952,809331.0224,454280.7158,284219.4776,287967.1688,292382.1121,281718.6433,398365.1511,896860.5386,1365041.608,164393.785,176151.2703,197355.685,243060.0468,387948.685,534385.1468,923265.985,745524.485,499138.1468,215633.885,162789.9468,139435.785,790136.115,713671.3297,790136.115,764647.8532,790136.115,764647.8532,790136.115,790136.115,764647.8532,790136.115,764647.8532,790136.115,60.65,56.21,56.43,31.22,23.8,21.71,23.6,22.48,21.2,25.78,47.42,57.7,62852.49,54064.61,50718.8,39260.65,22037.16,13787.49,13969.29,14183.46,13666.17,19324.69,43506.7,66218.17,6160.82794,6939.455276,6835.478405,8680.875666,14825.36,24723.57903,45498.9597,35225.29722,24681.03942,8071.714216,6201.645737,5027.241,29611.17206,28114.98472,27366.6216,27309.35433,30194.85,35376.79097,38938.2603,37333.15278,37809.78058,29576.76578,29130.02426,28487.699
1007840051,"212 W 35th St, New York, NY 10001",84768,84768,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),265898.9,246432.1,247401,136893,104345.5,95177.2,103448.2,98574.8,92948,113026,207917.2,252948.2,0,0,0,0,0,0,0,0,0,0,0,0,23696.83406,25399.39252,18311.18996,15288.28004,12925.54585,20673.92415,23696.83406,23696.83406,20673.92415,12925.54585,15288.28004,18311.18996,73244.75981,66156.55725,73244.75981,70882.02562,73244.75981,70882.02562,73244.75981,73244.75981,70882.02562,73244.75981,70882.02562,73244.75981,5929.55,5495.44,5517.04,3052.71,2326.9,2122.45,2306.89,2198.22,2072.74,2520.48,4636.55,5640.74,0,0,0,0,0,0,0,0,0,0,0,0,998.188889,1125.401549,725.2060002,627.3903226,563.673,1061.73742,1283.433556,1234.490889,1127.295807,552.618,663.1332258,750.6080002,3085.311111,2931.278451,2900.824,2908.809677,3194.147,3640.24258,3966.976444,3815.699111,3865.014193,3131.502,3074.526774,3002.432
1007840060,"224 W 35th St, New York, NY 10101",121930.8,156320,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),1041178.1,1012608,952568.8,226843,72462,66022,53329,64493,59505,100601,843022,943993.1,0,0,0,0,0,0,0,0,0,0,0,0,32988.06,29818.58645,41022.96,41638.63548,56065.36,93231.33548,170218.06,138831.76,96480.23548,47740.66,39393.23548,36453.66,186932.34,168842.1135,186932.34,180902.2645,186932.34,180902.2645,186932.34,186932.34,180902.2645,186932.34,180902.2645,186932.34,23218.27,22581.16,21242.28,5058.6,1615.9,1472.29,1189.24,1438.19,1326.96,2243.4,18799.39,21051.05,0,0,0,0,0,0,0,0,0,0,0,0,1294.1475,1233.163666,1490.247873,1560.239427,2234.352641,4447.943202,8577.593708,6728.026477,4906.826882,1865.261334,1569.091622,1376.473008,7333.5025,6982.556334,6790.722127,6778.580573,7449.747359,8630.606798,9419.856292,9059.063523,9200.393118,7303.578666,7205.608378,7058.476992
1007840064,"240 W 35th St, New York, NY 10001",116233,165258,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),275634,254121,296643,272116,281259,266977,269733,270574,304325,364309,376405,410942,0,0,0,0,0,0,0,0,0,0,0,0,64595.07717,71944.64067,57275.37717,44127.465,57175.87717,107853.065,235979.4772,193200.7772,162282.565,124562.0772,123553.565,127337.5772,258390.8228,233385.2593,258390.8228,250055.635,258390.8228,250055.635,258390.8228,258390.8228,250055.635,258390.8228,250055.635,258390.8228,6146.64,5666.9,6615.14,6068.19,6272.08,5953.59,6015.05,6033.8,6786.45,8124.09,8393.83,9164.01,0,0,0,0,0,0,0,0,0,0,0,0,2487.113034,2911.875046,2045.653903,1629.2715,2251.486999,5099.367244,11799.4679,9279.978994,8157.420582,4763.683543,4805.920212,4687.899546,9948.856966,9445.994954,9228.716097,9232.5385,10174.983,11822.80276,12920.0821,12411.24101,12569.48942,9881.756457,9726.529788,9512.590454
1007850037,"462 7 Ave, New York, NY 10018",189734,189734,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),481161,494284,392768.1,66360,0,0,3108,19686,37296,69443,401294.1,675005.1,0,0,0,0,0,0,0,0,0,0,0,0,57273.12,73701.36,84766.12,70580.4,143538.72,202270.8,324596.02,311583.12,225438,113755.42,96490.5,126515.62,324547.68,293139.84,324547.68,314078.4,324547.68,314078.4,324547.68,324547.68,314078.4,324547.68,314078.4,324547.68,10729.89,11022.53,8758.73,1479.83,0,0,69.31,439,831.7,1548.58,8948.86,15052.61,0,0,0,0,0,0,0,0,0,0,0,0,2191.506,2962.676892,2996.711629,2577.675222,5577.989021,9476.520161,16151.98771,14865.86064,11267.40809,4331.582661,3741.56976,4633.827173,12418.534,11783.75311,11473.63837,11470.49478,12612.09098,14714.77984,16149.58229,15484.40936,15697.66191,12358.13734,12178.88024,11887.05283
1007850041,"470 7 Ave, New York, NY 10018",77809,84575,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),374276.9,346875.5,348239.4,192689.3,146875.7,133970.6,145612.7,138752.9,130832.8,159094.4,292662.3,356047.5,0,0,0,0,0,0,0,0,0,0,0,0,73918.01295,79228.83791,57118.46455,47689.0406,40318.91615,64488.589,73918.01295,73918.01295,64488.589,40318.91615,47689.0406,57118.46455,228473.8582,206363.4848,228473.8582,221103.7337,228473.8582,221103.7337,228473.8582,228473.8582,221103.7337,228473.8582,221103.7337,228473.8582,8346.37,7735.32,7765.74,4296.97,3275.33,2987.54,3247.16,3094.19,2917.57,3547.81,6526.37,7939.86,0,0,0,0,0,0,0,0,0,0,0,0,2853.893778,3215.681484,2049.608,1768.44871,1598.8365,3071.945484,3743.654445,3590.989112,3276.442581,1564.3545,1879.946129,2128.848,8821.126222,8375.728516,8198.432,8199.17129,9060.0735,10532.38452,11571.29556,11099.42089,11233.51742,8864.6755,8716.113871,8515.392
1007850067,"242 W 36th St, New York, NY 10018",142667,152667,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),530535.9,513752.1,432840.9,98213,30355,21549,26625,19995,20409,63887,377415,445376.1,0,0,0,0,0,0,0,0,0,0,0,0,52603.775,52024.40968,64913.275,67726.05323,109036.075,173010.0532,239430.775,228451.475,176133.3532,104326.975,66051.05323,32485.875,184086.625,166271.7903,184086.625,178148.3468,184086.625,178148.3468,184086.625,184086.625,178148.3468,184086.625,178148.3468,184086.625,11830.95,11456.67,9652.35,2190.15,676.92,480.54,593.74,445.89,455.12,1424.68,8416.35,9931.89,0,0,0,0,0,0,0,0,0,0,0,0,2055.179722,2139.675147,2346.05273,2523.246835,4306.922489,8184.640572,12012.6841,10997.23639,8888.725782,4034.597621,2616.196142,1228.9425,7192.090278,6838.474853,6653.13727,6637.213165,7271.417511,8427.719428,9235.9659,8861.593611,8990.414218,7119.112379,7056.223858,6964.0075
1007860013,"255 W 36th St, New York, NY 10018",112418,120459,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),540923.9,608059.1,596448,172420,72807,0,0,0,0,31246,284666,495434,0,0,0,0,0,0,0,0,0,0,0,0,32301.495,49374.91806,38022.195,39547.46935,53435.995,75404.56935,141712.995,124187.195,88706.36935,52897.995,44060.26935,54740.495,183041.805,165328.0819,183041.805,177137.2306,183041.805,177137.2306,183041.805,183041.805,177137.2306,183041.805,177137.2306,183041.805,12062.6,13559.72,13300.79,3844.97,1623.6,0,0,0,0,696.79,6348.05,11048.18,0,0,0,0,0,0,0,0,0,0,0,0,1268.784,2032.608421,1383.85833,1484.277339,2132.614969,3609.229782,7161.049986,6029.842923,4518.414495,2066.164613,1754.58461,2059.549189,7189.776,6806.031579,6662.00167,6648.232661,7305.145031,8478.650218,9249.480014,8887.497077,9022.795505,7149.505387,7054.02539,6886.740811
1007860023,"229 W 36th St, New York, NY 10018",110500,130000,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),232,209,336,73,8,0,3,0,2,8,286,344,0,0,0,0,0,0,0,0,0,0,0,0,218345.4,202729.085,211410.355,127327.5197,125477.7959,177640.3829,222543.2592,218161.9732,206196.315,109119.1248,112004.1553,116875.8728,117570.6,109161.815,113836.345,138888.6803,136871.0041,116146.5171,145505.3408,142640.7268,111028.785,133517.0752,127733.0447,131728.3272,5.17,4.66,7.49,1.63,0.18,0,0.07,0,0.04,0.18,6.38,7.67,0,0,0,0,0,0,0,0,0,0,0,0,8393.9765,8198.1445,7540.8775,4723.974848,4981.560634,8453.283891,11205.11538,10539.94401,10440.0075,4255.703521,4440.600356,4386.551015,4519.8335,4414.3855,4060.4725,5152.905152,5433.879366,5527.006109,7326.234624,6891.325986,5621.5425,5207.236479,5064.199644,4943.988985
1007860051,"498 7 Ave, New York, NY 10018",724637,936037,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),1980264.1,1754377,1654042,295531,155673,2198,39492,102,99,483957,2185164,2882676.2,0,0,0,0,0,0,0,0,0,0,0,0,353475.3489,336269.6933,421392.984,371165.1758,487003.535,753563.1758,1026070.435,893244.135,781662.0492,540242.3999,414179.1616,465783.603,1954275.551,1765098.407,1954061.016,1898311.224,1961588.265,1898311.224,1961588.265,1961588.265,1889845.851,1953685.6,1891006.638,1953920.797,34654.62,30701.6,28945.74,5171.79,2724.28,38.47,691.11,1.79,1.73,8469.25,38240.37,50446.83,0,0,0,0,0,0,0,0,0,0,0,0,22051.0588,23582.80405,25163.93695,21058.29772,32272.50335,92282.96935,119833.4131,109709.8262,95644.14299,37293.5806,26583.34733,27158.10104,121914.7112,123787.456,116688.8631,107701.9223,129989.5366,232471.2806,229091.3069,240925.7438,231241.477,134865.2594,121370.8727,113925.819
1007860068,"240 W 37th St, New York, NY 10018",118016,145720,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),2213,2176,2409,2331,2409,2331,2371,2341,2347,2918,2643,2150,0,0,0,0,0,0,0,0,0,0,0,0,234131.046,256854.4694,242350.2708,64369.41935,63421.38,80971.41935,119139.38,121530.98,207505.6609,156099.5146,202729.099,246435.6281,175196.354,147848.3306,173313.9292,287218.1806,296792.12,287218.1806,296792.12,296792.12,173913.0391,193067.6854,175007.001,172378.2719,49.35,48.52,53.72,51.98,53.72,51.98,52.87,52.2,52.34,65.07,58.94,47.95,0,0,0,0,0,0,0,0,0,0,0,0,8938.105118,10292.23399,8563.187651,2358.728101,2484.926269,3825.202733,5980.014523,5848.228343,10451.07548,5989.553816,7882.703333,9047.176615,6688.234882,5924.326008,6123.862349,10524.7119,11628.67373,13568.58727,14897.01548,14282.02166,8759.174523,7408.026184,6804.786667,6328.373385
